/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/center_2019_03_07_11_38_59_412.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/left_2019_03_07_11_38_59_412.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/right_2019_03_07_11_38_59_412.jpg,0,0,0,2.693164
/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/center_2019_03_07_11_38_59_496.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/left_2019_03_07_11_38_59_496.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/right_2019_03_07_11_38_59_496.jpg,0,0,0,2.719738
/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/center_2019_03_07_11_38_59_579.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/left_2019_03_07_11_38_59_579.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/right_2019_03_07_11_38_59_579.jpg,0,0,0,2.740717
/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/center_2019_03_07_11_38_59_661.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/left_2019_03_07_11_38_59_661.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/right_2019_03_07_11_38_59_661.jpg,0,0,0,2.761472
/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/center_2019_03_07_11_38_59_729.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/left_2019_03_07_11_38_59_729.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/right_2019_03_07_11_38_59_729.jpg,0,0,0,2.776891
/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/center_2019_03_07_11_38_59_796.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/left_2019_03_07_11_38_59_796.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/right_2019_03_07_11_38_59_796.jpg,0,0,0,2.797256
/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/center_2019_03_07_11_38_59_879.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/left_2019_03_07_11_38_59_879.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/right_2019_03_07_11_38_59_879.jpg,0,0,0,2.817408
/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/center_2019_03_07_11_38_59_962.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/left_2019_03_07_11_38_59_962.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/right_2019_03_07_11_38_59_962.jpg,0,0,0,2.837344
/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/center_2019_03_07_11_39_00_045.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/left_2019_03_07_11_39_00_045.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/right_2019_03_07_11_39_00_045.jpg,0,0,0,2.857061
/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/center_2019_03_07_11_39_00_111.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/left_2019_03_07_11_39_00_111.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track2_3/IMG/right_2019_03_07_11_39_00_111.jpg,0,0,0,2.871708
